1,1,9.25336,286.599,64,64,1
1,2,0,501.271,64,64,1
1,3,160.787,602.294,64,64,1
1,4,310.025,223.46,64,64,1
1,5,386.939,449.612,64,64,1
1,6,432.859,611.478,64,64,1
1,7,440.895,467.98,64,64,1
1,8,454.67,391.065,64,64,1
1,9,489.11,417.469,64,64,1
1,10,557.989,200.5,64,64,1
1,11,561.433,268.231,64,64,1
1,12,623.424,162.617,64,64,1
1,13,611.944,296.93,64,64,1
1,14,641.791,463.388,64,64,1
1,15,626.868,542.599,64,64,1
1,16,668.195,218.868,64,64,1
1,17,719.854,332.518,64,64,1
1,18,717.558,606.886,64,64,1
1,19,773.809,562.114,64,64,1
1,20,838.096,37.4865,64,64,1
1,21,844.984,263.639,64,64,1
1,22,901.235,448.464,64,64,1
1,23,631.068,64.0515,64,64,1
1,24,947.017,123.075,64,64,1
1,25,949.451,292.339,64,64,1
1,26,1072.01,105.715,64,64,1
2,1,6.9574,284.303,64,64,1
2,2,0,497.827,64,64,1
2,3,157.343,603.442,64,64,1
2,4,310.025,221.164,64,64,1
2,5,385.791,450.76,64,64,1
2,6,436.303,621.809,64,64,1
2,7,442.043,467.98,64,64,1
2,8,451.226,399.101,64,64,1
2,9,489.11,425.504,64,64,1
2,10,554.545,205.092,64,64,1
2,11,555.693,270.527,64,64,1
2,12,622.276,160.321,64,64,1
2,13,608.5,302.67,64,64,1
2,14,638.348,465.684,64,64,1
2,15,625.72,533.415,64,64,1
2,16,667.047,220.016,64,64,1
2,17,723.298,322.186,64,64,1
2,18,721.002,593.11,64,64,1
2,19,776.105,558.67,64,64,1
2,20,834.652,35.1906,64,64,1
2,21,853.02,263.639,64,64,1
2,22,897.791,455.352,64,64,1
2,23,632.225,61.7369,64,64,1
2,24,949.332,123.075,64,64,1
2,25,955.191,294.635,64,64,1
2,26,1068.54,103.401,64,64,1
3,1,9.25336,284.303,64,64,1
3,2,0,503.567,64,64,1
3,3,160.787,599.998,64,64,1
3,4,306.581,228.052,64,64,1
3,5,388.087,450.76,64,64,1
3,6,440.895,625.253,64,64,1
3,7,443.191,463.388,64,64,1
3,8,447.783,402.545,64,64,1
3,9,501.738,427.8,64,64,1
3,10,561.433,202.796,64,64,1
3,11,555.693,273.971,64,64,1
3,12,631.46,159.173,64,64,1
3,13,611.944,302.67,64,64,1
3,14,638.348,465.684,64,64,1
3,15,618.832,525.379,64,64,1
3,16,663.603,220.016,64,64,1
3,17,717.558,316.446,64,64,1
3,18,722.15,589.666,64,64,1
3,19,771.513,557.522,64,64,1
3,20,826.617,29.4507,64,64,1
3,21,849.576,268.231,64,64,1
3,22,897.791,457.648,64,64,1
3,23,629.91,66.3662,64,64,1
3,24,947.017,120.76,64,64,1
3,25,949.451,290.043,64,64,1
3,26,1069.69,102.243,64,64,1
4,1,8.10538,284.303,64,64,1
4,2,0,495.531,64,64,1
4,3,160.787,599.998,64,64,1
4,4,312.321,228.052,64,64,1
4,5,385.791,449.612,64,64,1
4,6,443.191,632.141,64,64,1
4,7,447.783,463.388,64,64,1
4,8,446.635,408.285,64,64,1
4,9,498.294,428.948,64,64,1
4,10,561.433,200.5,64,64,1
4,11,553.397,286.599,64,64,1
4,12,636.052,163.765,64,64,1
4,13,601.612,303.818,64,64,1
4,14,638.348,465.684,64,64,1
4,15,613.092,509.307,64,64,1
4,16,668.195,215.424,64,64,1
4,17,718.706,314.15,64,64,1
4,18,715.262,578.186,64,64,1
4,19,777.253,557.522,64,64,1
4,20,827.765,30.5987,64,64,1
4,21,851.872,268.231,64,64,1
4,22,905.827,455.352,64,64,1
4,23,629.91,67.5235,64,64,1
4,24,951.646,121.918,64,64,1
4,25,949.451,290.043,64,64,1
4,26,1073.17,99.9286,64,64,1
5,1,11.5493,286.599,64,64,1
5,2,0,497.827,64,64,1
5,3,160.787,599.998,64,64,1
5,4,312.321,226.904,64,64,1
5,5,393.827,453.056,64,64,1
5,6,442.043,633.289,64,64,1
5,7,443.191,463.388,64,64,1
5,8,456.966,403.693,64,64,1
5,9,501.738,427.8,64,64,1
5,10,560.285,199.352,64,64,1
5,11,556.841,286.599,64,64,1
5,12,642.939,176.392,64,64,1
5,13,602.76,304.966,64,64,1
5,14,640.643,463.388,64,64,1
5,15,617.684,508.159,64,64,1
5,16,669.343,220.016,64,64,1
5,17,721.002,311.854,64,64,1
5,18,710.67,565.558,64,64,1
5,19,776.105,554.078,64,64,1
5,20,824.321,30.5987,64,64,1
5,21,847.28,268.231,64,64,1
5,22,898.939,450.76,64,64,1
5,23,632.225,66.3662,64,64,1
5,24,952.804,120.76,64,64,1
5,25,949.451,290.043,64,64,1
5,26,1068.54,98.7712,64,64,1
5,27,563.729,237.235,64,64,1
6,1,12.6973,286.599,64,64,1
6,2,0,497.827,64,64,1
6,3,160.787,598.85,64,64,1
6,4,312.321,228.052,64,64,1
6,5,393.827,447.316,64,64,1
6,6,448.93,634.437,64,64,1
6,7,445.487,463.388,64,64,1
6,8,461.558,400.249,64,64,1
6,9,501.738,428.948,64,64,1
6,10,564.877,199.352,64,64,1
6,11,554.545,296.93,64,64,1
6,12,649.827,171.8,64,64,1
6,13,606.204,308.41,64,64,1
6,14,640.643,465.684,64,64,1
6,15,608.5,508.159,64,64,1
6,16,669.343,216.572,64,64,1
6,17,722.15,300.374,64,64,1
6,18,709.522,559.818,64,64,1
6,19,774.957,550.635,64,64,1
6,20,824.321,29.4507,64,64,1
6,21,851.872,268.231,64,64,1
6,22,896.643,453.056,64,64,1
6,23,632.225,66.3662,64,64,1
6,24,951.646,123.075,64,64,1
6,25,949.451,290.043,64,64,1
6,26,1070.85,99.9286,64,64,1
6,27,556.841,232.643,64,64,1
7,1,13.8453,286.599,64,64,1
7,2,0,500.123,64,64,1
7,3,167.675,599.998,64,64,1
7,4,310.025,231.496,64,64,1
7,5,397.271,445.02,64,64,1
7,6,450.078,632.141,64,64,1
7,7,443.191,461.092,64,64,1
7,8,437.451,407.137,64,64,1
7,9,504.034,428.948,64,64,1
7,10,560.285,202.796,64,64,1
7,11,554.545,300.374,64,64,1
7,12,649.827,176.392,64,64,1
7,13,605.056,304.966,64,64,1
7,14,641.791,467.98,64,64,1
7,15,609.648,500.123,64,64,1
7,16,672.787,216.572,64,64,1
7,17,724.446,292.339,64,64,1
7,18,707.226,558.67,64,64,1
7,19,776.105,549.487,64,64,1
7,20,824.321,30.5987,64,64,1
7,21,851.872,270.527,64,64,1
7,22,900.087,453.056,64,64,1
7,23,628.753,72.1528,64,64,1
7,24,951.646,123.075,64,64,1
7,25,949.451,290.043,64,64,1
7,26,1065.06,101.086,64,64,1
7,27,541.917,234.939,64,64,1
8,1,11.5493,288.895,64,64,1
8,2,0,500.123,64,64,1
8,3,167.675,597.702,64,64,1
8,4,310.025,239.531,64,64,1
8,5,396.123,445.02,64,64,1
8,6,450.078,636.733,64,64,1
8,7,443.191,461.092,64,64,1
8,8,446.635,409.433,64,64,1
8,9,502.886,433.54,64,64,1
8,10,566.025,207.388,64,64,1
8,11,555.693,306.114,64,64,1
8,12,650.975,183.28,64,64,1
8,13,602.76,306.114,64,64,1
8,14,641.791,461.092,64,64,1
8,15,609.648,500.123,64,64,1
8,16,673.935,213.128,64,64,1
8,17,723.298,292.339,64,64,1
8,18,703.783,542.599,64,64,1
8,19,776.105,552.93,64,64,1
8,20,825.469,34.0426,64,64,1
8,21,853.02,268.231,64,64,1
8,22,901.235,453.056,64,64,1
8,23,627.596,74.4675,64,64,1
8,24,956.276,121.918,64,64,1
8,25,949.451,290.043,64,64,1
8,26,1067.38,97.6139,64,64,1
8,27,541.917,234.939,64,64,1
8,28,0,597.578,64,64,1
8,29,657.686,248.066,64,64,1
9,1,10.4013,292.339,64,64,1
9,2,0,500.123,64,64,1
9,3,167.675,597.702,64,64,1
9,4,311.173,239.531,64,64,1
9,5,392.679,442.724,64,64,1
9,6,453.522,637.881,64,64,1
9,7,444.339,459.944,64,64,1
9,8,463.854,407.137,64,64,1
9,9,504.034,436.984,64,64,1
9,10,562.581,207.388,64,64,1
9,11,549.953,310.706,64,64,1
9,12,646.383,183.28,64,64,1
9,13,602.76,324.482,64,64,1
9,14,638.348,465.684,64,64,1
9,15,611.944,495.531,64,64,1
9,16,676.231,213.128,64,64,1
9,17,723.298,279.711,64,64,1
9,18,700.339,532.267,64,64,1
9,19,765.774,554.078,64,64,1
9,20,822.025,34.0426,64,64,1
9,21,855.316,268.231,64,64,1
9,22,901.235,453.056,64,64,1
9,23,628.753,77.9394,64,64,1
9,24,957.433,123.075,64,64,1
9,25,949.451,290.043,64,64,1
9,26,1066.22,99.9286,64,64,1
9,27,531.585,236.087,64,64,1
9,28,0,602.207,64,64,1
9,29,657.686,245.751,64,64,1
9,30,576.674,656,64,64,1
10,1,27.6211,308.41,64,64,1
10,2,1.21749,497.827,64,64,1
10,3,166.527,597.702,64,64,1
10,4,313.469,237.235,64,64,1
10,5,392.679,442.724,64,64,1
10,6,456.966,640.177,64,64,1
10,7,444.339,461.092,64,64,1
10,8,460.41,416.321,64,64,1
10,9,499.442,436.984,64,64,1
10,10,555.693,207.388,64,64,1
10,11,546.509,321.038,64,64,1
10,12,649.827,180.984,64,64,1
10,13,590.132,326.778,64,64,1
10,14,634.904,469.128,64,64,1
10,15,610.796,493.235,64,64,1
10,16,672.787,215.424,64,64,1
10,17,722.15,278.563,64,64,1
10,18,696.895,504.715,64,64,1
10,19,766.922,551.783,64,64,1
10,20,817.433,29.4507,64,64,1
10,21,855.316,270.527,64,64,1
10,22,903.531,450.76,64,64,1
10,23,627.596,75.6248,64,64,1
10,24,957.433,121.918,64,64,1
10,25,949.451,290.043,64,64,1
10,26,1068.54,97.6139,64,64,1
10,27,523.549,236.087,64,64,1
10,28,0,601.05,64,64,1
10,29,658.844,251.538,64,64,1
10,30,588.247,656,64,64,1
11,1,25.3251,308.41,64,64,1
11,2,1.21749,502.419,64,64,1
11,3,163.083,602.294,64,64,1
11,4,312.321,244.123,64,64,1
11,5,397.271,443.872,64,64,1
11,6,460.41,644.769,64,64,1
11,7,445.487,455.352,64,64,1
11,8,460.41,418.617,64,64,1
11,9,499.442,439.28,64,64,1
11,10,557.989,207.388,64,64,1
11,11,545.361,324.482,64,64,1
11,12,657.863,180.984,64,64,1
11,13,595.872,335.962,64,64,1
11,14,638.348,469.128,64,64,1
11,15,614.24,489.791,64,64,1
11,16,676.231,215.424,64,64,1
11,17,724.446,280.859,64,64,1
11,18,696.895,500.123,64,64,1
11,19,766.922,551.783,64,64,1
11,20,820.877,30.5987,64,64,1
11,21,855.316,270.527,64,64,1
11,22,900.087,455.352,64,64,1
