1,-1,1187.96,99.3438,94,94,1
1,-1,822.82,135.616,94,94,1
1,-1,902.618,159.797,94,94,1
1,-1,892.946,955.364,94,94,1
1,-1,975.162,962.618,94,94,1
1,-1,1052.54,955.364,94,94,1
1,-1,1171.03,868.311,94,94,1
1,-1,801.057,67.9081,94,94,1
1,-1,1226.65,413.702,94,94,1
1,-1,1453.95,508.009,94,94,1
2,-1,1195.21,99.3438,94,94,1
2,-1,827.656,138.034,94,94,1
2,-1,907.455,152.543,94,94,1
2,-1,895.364,962.618,94,94,1
2,-1,972.744,962.618,94,94,1
2,-1,1052.54,945.691,94,94,1
2,-1,1168.61,873.147,94,94,1
2,-1,805.893,67.9081,94,94,1
2,-1,1233.9,408.865,94,94,1
2,-1,1444.28,491.082,94,94,1
3,-1,1197.63,101.762,94,94,1
3,-1,813.147,133.198,94,94,1
3,-1,917.127,152.543,94,94,1
3,-1,892.946,965.037,94,94,1
3,-1,971.066,964.188,94,94,1
3,-1,1054.96,950.528,94,94,1
3,-1,1175.87,875.565,94,94,1
3,-1,805.893,72.7443,94,94,1
3,-1,1219.39,406.447,94,94,1
3,-1,1451.54,478.991,94,94,1
4,-1,1209.72,101.762,94,94,1
4,-1,827.656,121.107,94,94,1
4,-1,921.963,142.87,94,94,1
4,-1,892.946,950.528,94,94,1
4,-1,971.066,964.188,94,94,1
4,-1,1054.96,955.364,94,94,1
4,-1,1173.45,868.311,94,94,1
4,-1,808.311,67.9081,94,94,1
4,-1,1231.48,413.702,94,94,1
4,-1,1427.35,442.719,94,94,1
5,-1,1224.23,113.853,94,94,1
5,-1,820.402,133.198,94,94,1
5,-1,931.636,138.034,94,94,1
5,-1,883.273,962.618,94,94,1
5,-1,971.066,970.96,94,94,1
5,-1,1054.96,945.691,94,94,1
5,-1,1180.7,863.475,94,94,1
5,-1,810.729,72.7443,94,94,1
5,-1,1231.48,404.029,94,94,1
5,-1,1420.1,430.628,94,94,1
6,-1,1233.9,111.435,94,94,1
6,-1,825.238,135.616,94,94,1
6,-1,936.472,125.943,94,94,1
6,-1,890.528,955.364,94,94,1
6,-1,974.452,970.96,94,94,1
6,-1,1057.38,943.273,94,94,1
6,-1,1187.96,873.147,94,94,1
6,-1,808.311,67.9081,94,94,1
6,-1,1231.48,420.956,94,94,1
6,-1,1424.94,425.792,94,94,1
7,-1,1245.99,111.435,94,94,1
7,-1,822.82,123.525,94,94,1
7,-1,946.145,123.525,94,94,1
7,-1,895.364,962.618,94,94,1
7,-1,981.225,970.96,94,94,1
7,-1,1059.8,945.691,94,94,1
7,-1,1190.38,875.565,94,94,1
7,-1,805.893,77.5806,94,94,1
7,-1,1226.65,413.702,94,94,1
7,-1,1420.1,413.702,94,94,1
8,-1,1243.58,113.853,94,94,1
8,-1,830.074,130.78,94,94,1
8,-1,955.817,109.016,94,94,1
8,-1,892.946,960.2,94,94,1
8,-1,977.839,974.347,94,94,1
8,-1,1062.22,945.691,94,94,1
8,-1,1183.12,873.147,94,94,1
8,-1,803.475,67.9081,94,94,1
8,-1,1231.48,416.12,94,94,1
8,-1,1420.1,399.193,94,94,1
9,-1,1255.67,113.853,94,94,1
9,-1,839.747,142.87,94,94,1
9,-1,965.49,92.0894,94,94,1
9,-1,895.364,962.618,94,94,1
9,-1,987.253,986,94,94,1
9,-1,1064.63,945.691,94,94,1
9,-1,1190.38,880.402,94,94,1
9,-1,801.057,72.7443,94,94,1
9,-1,1224.23,418.538,94,94,1
9,-1,1420.1,396.775,94,94,1
10,-1,1258.08,111.435,94,94,1
10,-1,837.329,138.034,94,94,1
10,-1,979.999,87.2531,94,94,1
10,-1,888.11,955.364,94,94,1
10,-1,1006.6,986,94,94,1
